Image URL,Credit,Caption,Alt text
i use symbol aac.png,M,I use symbol AAC,two stylised blue hands moving around a yellow circle with a red square in it. the circle with a green outline
lcd tablet white dusty.png,Dusty,LCD Tablet (white),"A white LCD tablet with a star drawn on it, and a matching stylus below it."
lcd tablet teal dusty.png,Dusty,LCD Tablet (teal),"A teal LCD tablet with a star drawn on it, and a matching stylus below it."
i we love your aac meabh.png,Méabh,I / we love your AAC,a drawing of a yellow persons head with an excited expression. above the yellow persons head there is a phone with a purple case and a AAC board on the screen. There are pink hearts surrounding the phone.
lcd tablet green dusty.png,Dusty,LCD Tablet (green),"A green LCD tablet with a star drawn on it, and a matching stylus below it."
light blue letterboard.png,NonspeakingKiku,light blue letterboard,a light blue abc format stencil style letterboard with black outlines.
jelllow 1.png,M,Jellow,"A stylised sun, the logo of the Jellow symbol set. It has orange outlines."
lcd tablet yellow dusty.png,Dusty,LCD Tablet (yellow),"A yellow LCD tablet with a star drawn on it, and a matching stylus below it."
light purple letterboard.png,NonspeakingKiku,light purple letterboard,a light purple abc format stencil style letterboard with black outlines
jellow 2.png,M,Jellow,"A stylised sun, the logo of the Jellow symbol set."
orange letterboard.png,NonspeakingKiku,orange letterboard,a orange abc format stencil style letterboard with black outlines
i love my aac 2.png,M,my AAC makes me happy,"a fat person with brown skin and dark hair holding an AAC device (vague details only - could be low tech or high tech) to their chest and beaming. they are wearing glasses, a purple T-shirt, and two bracelets, one of which is a medical alert bracelet. Around them are hearts and sparkles."
keyguard 1.png,Plum,keyguard,"A drawing of an AAC tablet with a teal case, and a grid of high contrast symbols on the screen. In front of the tablet is a keyguard, which is a piece of plastic the size of the tablet with holes for each AAC button. Green arrows show the keyguard going onto the AAC tablet."
pink letterboard.png,NonspeakingKiku,pink letterboard,a pink abc format stencil style letterboard with black outlines
my aac said that wrong katt.png,Katt,my AAC said that wrong,"A dark skinned person holding an AAC device. They are thinking of a green triangle and a purple square, and the AAC is saying a blue circle and a purple square."
lcd tablet black dusty.png,Dusty,LCD Tablet (black),"A black LCD tablet with a star drawn on it, and a matching stylus below it."
may i show you my aac.png,Petri,may I show you my AAC?,a  drawing of a plain yellow person holding a blue AAC device. coming from the device is a speech bubble containing an eye and a green question mark.
pcs classic.png,M,PCS (classic),"A figure with brown skin and no hair drinking from a glass, in the style of the PCS Classic symbol set."
lcd tablet orange dusty.png,Dusty,LCD Tablet (orange),"An orange LCD tablet with a star drawn on it, and a matching stylus below it."
red letterboard.png,NonspeakingKiku,red letterboard,a red abc format stencil style letterboard with black outlines
