Image URL,Credit,Caption,Alt text
easy pheonix.png,Pheonix,easy,"a wavy green line sloping downward, above it is a blue circle"
extremely pheonix 1.png,Pheonix,extremely,A yellow warning sign with emphasis lines above it has a purple arrow pointing up from it. The image has dark line art
global rae.png,Rae,global,an earth-like planet with blobby green landmasses and ice caps on the top and bottom. A nondescript purple square has red arrows going from it to each landmass.
empty m.png,M,empty,A brown 'U' shape with three triangles emphasising that there is nothing in the shape.
extremely pheonix 2.png,Pheonix,extremely,A brown warning sign with emphasis lines above it has a purple arrow pointing up from it. The image has light line art
fascinating plum.png,Plum,fascinating,A drawing of a yellow emoji face staring with wide eyes at the orange five-pointed star they’re holding. The star glows orange and is surrounded by some little triangles for emphasis.
extreme pheonix 1.png,Pheonix,extreme,A yellow warning sign with emphasis lines above it has a red arrow pointing up from it. The image has dark line art
fake esrah.png,Esrah,fake,"a cartoony drawing of a red apple with a leaf. It has no shadows, and has a slice cut out of it, showing three seeds."
famous pheonix.png,Pheonix,famous,Behind a purple figure is a big 5 pointed star that has a slight orange to yellow gradient. Surrounding the star are yellow sparkles.
extreme pheonix 2.png,Pheonix,extreme,A brown warning sign with emphasis lines above it has a red arrow pointing up from it. The image has light line art
fake pheonix 2.png,Pheonix,fake,a blue square on a 3D brown table with emphasis lines arching around it
fast pheonix.png,Pheonix,fast,"an orangey yellow circle with motion marks trailing behind it, an arrow pointing forward below it, and 2 nested arrows in front of it."
false leo.png,Vincent,false,a speech bubble with scribbles for words inside with a red x mark over it
favorite bunnsemojis.png,Bunnsemojis,favorite,A red ball with a light shine mark has two yellow stars over it.
fast rae.png,Rae,fast,a light colored snail with some lightning bolts behind him and a speedometer below him; the speedometer is pointing to the ticks on the right.
familiar vixen.png,Vixen,familiar,"A blue square with a thought bubble coming from it, containing the same blue square with yellow emphasis marks on opposite top and bottom corners."
final cc.png,CC,final,"a curvy, thick blue arrow points to the sides, down, and then to a purple square with a cyan star in it."
first person chrome.png,cytochrome-sea,first person,a blue dog looking through a picture frame
finally pheonix.png,Pheonix,finally,A curvy blue arrow points over a finish line at a green check mark
finished stellar.png,StellarSymbols,finished,a piece of paper with checked dot points with text next to them. in front is a big orange checkmark
former cc 1.png,CC,former,A dark blue squiggly paragraph of text. There's two sections colored in pink and green. The pink bit (which comes first) is circled and a desaturated cyan-blue arrow points to it. The green bit is also desaturated.
free m.png,M,free,"a very light grey-purple bird in flight, outlined in black and with a green outline around that."
full m.png,M,full,A brown 'U' shape full of blue water.
former cc 2.png,CC,former,A dark blue squiggly paragraph of text. There's two sections colored in pink and green. The pink bit (which comes first) is circled and a desaturated pink arrow points to it. The green bit is also desaturated.
from fg.png,froggygolem,from,dark pink lump with lines indicating it has been removed from a hole in a larger light pink lump.
genuine pheonix.png,Pheonix,genuine,A gold badge with a brown outline has a green checkmark inside it.
frail m 1.png,M,frail,"A grey figure wearing a desaturated purple robe has a blue line on either side of it, both lines have a large gap in the center."
functional cc.png,CC,functional,"a curvy, wobbly blue arrow points to the sides and then down at a purple square with a cyan star in it."
great m.png,M,great,"a big green shape that goes upwards, with golden emphasis lines comig from it."
frail m 2.png,M,frail,"A grey figure wearing a desaturated purple robe has a blue line on either side of it, both lines have a large gap in the center. In each gap is a red arrow pointing at the figure."
gentle vixen.png,Vixen,gentle,A yellow paw holding a salmon-pink coloured heart.
hard pheonix.png,Pheonix,hard,"a jagged red line climbing upward, a grey circle sits above the center of it."
friendy pheonix.png,Pheonix,friendly,A yellow figure with an arm out has a happy facial expression. It is wearing a blue hat and shirt.
gross m.png,M,gross,a drippy green shape.
harmless m.png,M,harmless,a blue hand holding hands with a clawed brown hand. behind them is a green checkmark and a artly transparent light grey circle.
fresh m.png,M,fresh,a green leaf with yellow sparkles around it.
high pheonix.png,Pheonix,high,"a purple circle with sparkles around it sits at the top of the image, a tall curved arrow points to it from the left."
hollow.png,Ani,hollow,A dark blue square. inside the square are grey lines arranged into the outline of a circle. The lines are pointing away from the center of the circle and have a small gap between each of them
generally pheonix 1.png,Pheonix,generally,"5 curved arrows form a circle by pointing to each other. Each arrow is a different color, red, yellow, green, blue, and purple. The start of each arrow is lighter than its point. The image has light line art."
high tech.png,M,high tech,a blue upwards arrow next to a device with a screen and buttons.
home alone bunnsemojis 1.png,bunnsemojis,home alone,"An outline of a house has a grey body and a red roof. Inside of it are three figures, one is colored in a light pink and the others are only outlines."
generally pheonix 2.png,Pheonix,generally,"5 curved arrows form a circle by pointing to each other. Each arrow is a different color, red, yellow, green, blue, and purple. The start of each arrow is lighter than its point. The image has dark line art."
hostile_crayon_style.png,CC,hostile,circle with a crayon-style texture. it's red with a line that goes left to right.
home alone bunnsemojis 2.png,bunnsemojis,home alone,"An outline of a house has a grey body and a red roof. Inside of it are three figures, one is colored in a light pink and the others are only dashed outlines."
harsh.png,CC,harsh,a young person with a red shirt tearing apart a pink heart with an angry expression
humanoid 2 m.png,M,humanoid,"A green bipedal, two-armed figure with a dark green open curly bracket above them."
humanoid 3 m.png,M,humanoid,"A green bipedal, two-armed figure with a blue-purple open curly bracket above them."
heavy pheonix 1.png,Pheonix,heavy,"A dark gray scale with a small blue circle on the left and a large purple circle on the right sit on an s shaped beam. The curve of the beam is exaggerated so that the purple circle is almost on the ground, and there is a large gray arrow pointing down at the circle indicating its heft, and to the left, two gray triangular emphasis marks further emphasize the weight. The image has dark line art."
internal in my head cc.png,CC,internal / in my head,"a yellow-orange person with light brown hair, a desaturated orange shirt, and a hand raised to their chest, looking down. a brown arrow points at their head."
internal tonto.png,Tonto,internal,"a light blue glowing square within a blue square within a big green square , there is an arrow coming from outside pointing to the inside of the squares"
heavy pheonix 2.png,Pheonix,heavy,"A pale gray scale with a small blue circle on the left and a large purple circle on the right sit on an s shaped beam. The curve of the beam is exaggerated so that the purple circle is almost on the ground, and there is a large gray arrow pointing down at the circle indicating its heft, and to the left, two gray triangular emphasis marks further emphasize the weight. The image has light line art."
internalized chrome.png,cytochrome-sea,internalized / internalised,blue dog with x-ray and green scribbles on ribs
kind.png,CC,kind,a young person with a red shirt gently holding a pink heart with a soft expression
hostile.png,CC,hostile,"pixelated circle, red with a line that goes left to right."
/Actions/fray.png,Plum,frayed,A drawing of an extreme close up of a red piece of thread with the end frayed. In the bottom right corner of the picture is a drawing of a spool of red thread inside a circle.
neutral.png,CC,neutral,A dark blue square. Inside the square are grey lines arranged into the outline of a circle. The lines are pointing away from the center of the circle and have a small gap between each of them.
humanoid 1 m.png,M,humanoid,"A yellow bipedal, two-armed figure with an orange open curly bracket above them."
fiction.png,M,fiction,a purple hardcover book with a mauve cloud behind it.
insightful.png,Petri,insightful,a drawing of a plain yellow person smiling with their finger pointing up in the air. they are speaking a speech bubble with a green eye in it. a green arrow points from the speech bubble to a block of scribbled writing.
ideal pheonix.png,Pheonix,ideal,"There are 3 rectangles. The center rectangle is green and above it is a yellow star with emphasis lines around it. Inside the rectangle is an arrow pointing up at the star. The other rectangles are shorter, they are blue and purple. Above them are red x’s."
fiction high contrast.png,M,fiction (high-contrast),a high-contrast drawing of a purple hardcover book with a mauve cloud behind it.
instead plum.png,Plum,instead,An orange circle colored with a very faint star pattern on it is crossed out with a red X. A teal arrow goes from it to an orange square colored with a very faint wave pattern next to it.
illogical m 1.png,M,illogical,"A green right hand in the vulcan salute, a red diagonal line through it from top right to bottom left."
fiercely independant esrah.png,Esrah,fiercely independent,a person sitting on top of a steep grassy hill with grey spikes pointing outwards below them. They have a relaxed posture but a determined expression.
