Image URL,Credit,Caption,Alt text
i'm not white tonto.png,Tonto,I'm not white,"a yellow person pointing at themselves with a slight angry expression , with a speech bubble next to them with a circle with a light skin skintone & a X over it ."
thin people aren't better than fat people.png,Esrah,thin people aren't better than fat people,"A fat red blob on a lower pedestal and a thin purple blob on a higher pedestal. The red blob is outlined in bronze, and the purple blob is outlined in yellow with sparkles around it. A red line crosses out the entire thing."
revoke consent m.png,M,revoke consent,"a small, crossed-out green checkmark, with an arrow pointing from it to a large red 'X'."
i need to have my water bottle with me plum.png,Plum,I need to have my water bottle with me,A drawing of a simplified yellow human holding a reusable plastic water bottle with two hands. To the person’s right is a red exclamation point. A red arrow goes from it and points at the bottle the person is holding. The person is standing upright and has no facial features other than oblong dot eyes that don’t bear any particular expression. They are bald and don’t wear any clothing. Their hands are more akin to paws.
time out.png,CC,time out,"a young person with a red shirt is curled up in a corner, lines that resemble parenthesis surrounding them. they're crying and staring at the floor, visibly distressed. there is a red low-battery symbol to the viewers top right, and  on the top left an orange exclamation mark to the right of a clock with a section highlighted showing a 15 minute period."
stop asking tonto.png,Tonto,stop asking,"a speech bubble with a green question mark , there is a red hand over the speech bubble."
there is no positive stereotype vixy.png,Vixy,there is no positive stereotype,"a pale yellow figure, a yellow figure, and a dark yellow figure. above them is a white thought cloud with a blue eye in the center. on the left in the cloud is a purple triangle, and a purple arrow points from the cloud to the pale yellow figure. on the right in the cloud is a green square,and a green arrow points from the cloud to the dark yellow figure."
unfair.png,M,unfair,A pair of unbalanced scales.
talk to me not about me vixen.png,Vixen,talk to me not about me,"An abstract person with a star-shaped head and a speech bubble with a green check mark, indicating someone talking to them. Underneath this is the same person with an angry expression and a speech bubble which goes over their head and contains a the star head of the person and a red X, indicating that they are being talked about."
never tell me to use my words.png,M,never tell me to use my words,A big red x over a speech bubble with a speech bubble inside it
yeah watching kids show vixen.png,Vixen,"Yeah, I'm watching a kids' show. And?","a simple cartoon-style illustration. On the left, a yellow humanoid figure with a puzzled expression is depicted. It has black dot eyes, a furrowed eyebrow, and a red question mark hovering above its head, emphasizing confusion. On the right, an old-style CRT television displays a colorful image of a purple cartoon pony with blue and pink accents, standing in front of a vibrant rainbow background."
that's not how you pronounce my name neon.png,Neon,that's not how you pronounce my name,A drawing of two speech bubbles and face. The first speech bubble is outlined in red and in the upper left corner it has a red 'hello my name is' name tag in it which has a red squiggly line drawn on it. In the lower right is the other speech bubble it is outline in green with a red 'hello my name is' name tag in it which has a green squiggly line drawn on it. The green speech bubble is coming from the face
personal space.png,CC,personal space,"a young person with a red shirt holds out a hand at arms length, separating themself and another young person with a pink shirt. there is a double sided arrow, showing the distance between them. they both are smiling at each other, and there's two orange exclamation marks above them."
you're not listening to me.png,M,you're not listening to me,"A person holding a tablet AAC device, using it to shout at another person.  The other person has their arms folded, and is facing away from the AAC user."
t is not an evil hormone chrome.png,Chrome,T is not an evil hormone,a blue testosterone molecule with a blue mars symbol by it on top of a does not equal sign. below it is a purple devil with red eyes
Theyfab is a slur Gillipop.png,Gillipop,Theyfab is a slur,"a dark red speech bubble with jagged red lines near the point. Inside this speech bubble is a baby with a pink blanket and Venus female symbol surrounded by pink quote marks with an arrow pointing from the baby to a person in the colors of the nonbinary flag, who has a distressed expression on their face."
weight gain is not bad.png,Ani,weight gain is not bad,A drawing of a scale. The scale is a dark grey and has a small blue screen with the numbers 0.0 on it. Next to the screen in the top right is a light grey arrow pointing upwards. The arrow is outlined in bright green.
testosterone does not make you violent chrome.png,Chrome,testosterone does not make you violent,a blue testosterone molecule with a red arrow pointing to a red x. below it is a yellow figure holding a knife splattered with cartoony blood
that name upsets me rae.png,Rae,that name upsets me,an upset looking blue person thinks of a nametag
you cant reclaim that.png,cytochrome-sea,you can't reclaim that,"a speech bubble with an x’d out word, a red x and two orange exclamation marks."
weight loss is not good.png,Ani,weight loss is not good,A drawing of a scale. The scale is a dark grey and has a small blue screen with the numbers 0.0 on it. Next to the screen in the top right is a light grey arrow pointing downwards. The arrow is outlined in bright red
those aren't my pronouns.png,M,those aren't my pronouns,"A blurry drawing of a pink figure and a green figure. The green figure has a moon symbol on its head. The pink figure has a speech bubble with a sun in it, and the green figure has a speech bubble with a moon in it, correcting them."
you do not decide my words wolf.png,Wolf,you do not decide my words,"On the left is an abstract purple person with a speech bubble containing a green pentagon and circle, which is partially covered by a speech bubble containing a red star, triangle, and diamond, which is being spoken by a gray abstract person. There is a large red X over the right side, partially over the gray person and speech bubble."
wrong name budget.png,Bear,wrong name,A red name tag with the word 'Name' written in the white section. A red circle with an x mark is in front of it to show it's wrong
those aren't my pronouns m 2.png,M,those aren't my pronouns,"A pink figure and a teal figure. The teal figure has a moon symbol on their head. The pink figure has a speech bubble with a sun in it, and the teal figure has a speech bubble with a moon in it, correcting them."
