Image URL,Credit,Caption,Alt text
lie.png,Pheonix,lie,"yellow figure with a word bubble and a thought bubble, in the thought bubble is a green triangle, the word bubble a red circle"
request m 6.png,M,request,"a speech bubble with the tail coming from the right. in it is a light blue hand, also coming from the right, being held under a purble blob."
scream dusty 1.png,Dusty,scream,A drawing of an orange head with its eyes squeezed shut and its mouth wide open. There is a spiky speech bubble coming from it with three red exclamation points inside.
pinkie promise ee.png,Eldritch-Emojis,pinkie promise,a yellow hand and a pale pink hand with their pinkie (smallest) fingers interlocked
speak pheonix.png,Pheonix,speak,"a person with curved lines radiating from mouth, and blue AAC device with curved lines radiating from one side"
script ottertime.png,Ottertime,script,"a white piece of paper with black-gray scribbles representing words. On the bottom right corner of the paper is a red less than sign, a red forward slash, and a red greater than sign."
reassure.png,CC,reassure,"a young person with a red shirt is being comforted by an older person with a green shirt. the younger person is crying with their eyes closed, and the older is hugging onto them with a soft expression. there are two exclamation marks above and to the viewers right, and a pink heart on the viewers left"
talk hearing aid 1.png,Petri,talk,"an emoji yellow head with an open mouth next to a speech bubble containing scribbles. the person is wearing a behind-the-ear hearing aid, which is pink."
secret m.png,M,secret,a closed padlock in front of a speech bubble.
request m 3.png,M,request,"a speech bubble with the tail coming from the right. in it is a light-skinned hand, also coming from the right, being held under a purble blob."
talk commcards petri 5.png,Petri,talk,"a bust of an emoji yellow person wearing a pink hijab and holding communication cards, which show a hand on them. there is a speech bubble containing a scribble coming from the cards."
shout pheonix.png,Pheonix,shout,a yellow face with a spiky speech bubble
request m 4.png,M,request,"a speech bubble with the tail coming from the right. in it is a purple hand, also coming from the right, being held under a purble blob."
talk commcards petri 6.png,Petri,talk,"a bust of an emoji yellow person wearing a pink hijab and a nasal cannula holding communication cards, which show a hand on them. there is a speech bubble containing a scribble coming from the cards."
speak m.png,M,say,a white speech bubble with three small lines coming from near the tail
resign.png,Pheonix,resign,"a yellow figure holding out a box with a red X on it, an arrow pointing away from the box sits next to it"
talk commcards petri 7.png,Petri,talk,"a bust of an emoji yellow person wearing a pink hijab and abaya holding communication cards, which show a hand on them. there is a speech bubble containing a scribble coming from the cards."
survey petri 1.png,Petri,survey,"A drawing of three people with a paper over their heads and arrows pointing from the heads to the paper. The paper has lines on it to represent text and a large purple question mark. The head on the left is a person with round face. tan skin, short brown hair, and brown eyes. The middle head is a dark skinned person with short dark brown hair and dark brown eyes, their face is kind of triangular in shape. The final person on the right is an older white person with a rectangular face, long gray hair in a pony tail, and green eyes."
say fg.png,froggygolem,say,a yellow lump in the bottom left corner has a light yellow speech bubble coming from its center.
talk commcards petri 8.png,Petri,talk,"a bust of an emoji yellow person wearing a pink hijab, abaya, and nasal cannula holding communication cards, which show a hand on them. there is a speech bubble containing a scribble coming from the cards."
survey petri 2.png,Petri,survey,"A drawing of three people with a paper over their heads and arrows pointing from the heads to the paper. The paper has lines on it to represent text and a large green question mark. The head on the left is a person with round face. tan skin, short brown hair, and brown eyes. The middle head is a dark skinned person with short dark brown hair and dark brown eyes, their face is kind of triangular in shape. The final person on the right is an older white person with a rectangular face, long gray hair in a pony tail, and green eyes."
say dusty.png,Dusty,say,A green person looking at a gray tablet with a speech bubble coming from it.
sing m.png,M,sing,a white speech bubble with a blue music note and tilde in it.
Swear_1.png,Petri,swear,"A drawing of an emoji yellow person swearing. There is a pink censor box over their mouth with the letters XXX on it, pink emphasis lines around them, and they have an angry expression."
scream dusty 2.png,Dusty,scream,A drawing of an orange head with its eyes squeezed shut and its mouth wide open. There is a spiky speech bubble coming from it which is full of red capital A's.
singalong.png,Gillipop,singalong,"an emoji-yellow half body cell-shaded drawing of someone playing a brown acoustic guitar. their mouth is open, implying that they're singing and their eyes are closed. they look happy."
swear plum.png,Plum,swear,"A red, spiky speech balloon with a series of underlined symbols, or grawlixes, inside. The symbols are a spiral, a pictogram of a human skull, an exclamation point, and a five-pointed star."
silly question rae.png,Rae,silly question,a purple person in a jester's hat sticks their tongue out and has a speech bubble with a question mark
Swear_3.png,Petri,swear,An emoji of an emoji yellow person swearing. They have an angry expression and look squished beneath a large speech bubble containing angry scribbling.
talk hearing aid 2.png,Petri,talk,"an emoji yellow head with an open mouth next to a speech bubble containing scribbles. the person is wearing a behind-the-ear hearing aid, which is yellow."
slander m.png,M,slander,"a yellow figure talking to a green figure, with a speech bubble containing a crossed out light red figure."
talk fg.png,froggygolem,talk,two orange lumps with a combined light orange speech bubble coming from both of them
talk pheonix.png,Pheonix,talk,two circle faces with word bubble coming from one of them.
speak dusty.png,Dusty,speak,A gray tablet on a stand with a speech bubble coming from it.
talk m.png,M,talk,a figure holding a tablet with a shoulder strap. a speech bubble with lines of 'text' comes from the tablet.
talk commcards petri 1.png,Petri,talk,"a bust of an emoji yellow person holding communication cards, which show a hand on them. there is a speech bubble containing a scribble coming from the cards."
speech fractals.png,Fractals,speech,A drawing of a speech bubble with blue squiggles representing words
talk with aac1.png,Petri & M,talk,"a featureless emoji yellow person holding a blue tablet, with a speech bubble containing scribbles coming from the tablet."
talk commcards petri 2.png,Petri,talk,"a bust of an emoji yellow person wearing a pink kippah and holding communication cards, which show a hand on them. there is a speech bubble containing a scribble coming from the cards."
Swear_2.png,Petri,swear,An emoji of a person swearing. They are coloured green and are below a large speech bubble which contains the letters XXX. They are smiling.
tell stellar.png,StellarSymbols,tell,a yellow figure talking to another. in their speech bubble there is a red square.
talking to myself m.png,M,talking to myself,"a green figure with a dark grey rectangle, representing AAC, in front of them. white speech bubble comes from the reectangle out to the left, and green arrow points from that back to the green figure."
