Image URL,Credit,Caption,Alt text
is p.png,Petri,is,a featureless dark pink person standing with an arrow pointing downwards on either side of them.
goodbye.png,M,goodbye,a waving emoji yellow hand with a dark blue downwards curve above it.
help fg.png,froggygolem,help,a thick pink circle with four red wedge like stripes resembling a simplified flotation ring.
is fg.png,froggygolem,is,small yellow rectangle above curvy yellow blob that is flat on the bottom
/Directions/here.png,M,here,"a green arrow pointing at a dark dot or circle, which is on grass."
how dusty.png,Dusty,how,"A purple triangle with a white question mark on it, pointing down."
if pheonix.png,Pheonix,if,"An arrow has 3 dots above it. The colors are darker, and purply, at the start of the image and the arrow grades to orange while the dots grade to blue."
is chrome.png,cytochrome-sea,is,a red arrow points down at a bar
how cc.png,CC,how,two desaturated-purple gears are pointed at by a blue arrow and a purple question mark
if koda.png,Koda,if,"a arrow starting from the left and ending in the middle of the screen. the arrow is cut into 3 sections, the first section is green, the second section is a yellowish green and the end of the arrow is yellow. the arrow is pointing to a question mark on the right that is a darker yellow / orange"
is bunnsemojis.png,bunnsemojis,is,"A purple triangle on the left has arrows pointing right, to a triangle on top and a purple blob on bottom."
how gilli stellar.png,Gillipop & StellarSymbols,how,a cartoony symbol. in the top left of the image there is a yellow question mark and in the bottom right there is a gray metal gear
if fg.png,froggygolem,if,pink asterisk and tilted darker pink question mark
like fg.png,froggygolem,like,a brown blob with elongated protrusion that is extended towards and touching the edge of a light brown circle with a small brown heart in the center.
how fg.png,froggygolem,how,light red gear with red question mark in it
if.png,M,if,a blue glyph with a curving line and horizontal bar
may.png,Pheonix,may,yellow person pointing to themselves with a thought bubble with a question mark in it.
IDK.png,CC,IDK,A crayon-drawing style image of an 'IDK' button in purple. it has a questionmark above the text.
have fg.png,froggygolem,have,two red hand shapes holding a pink circle between their palms
maybe dusty.png,Dusty,maybe,A yellow circle with a confused look and double headed curved arrows above and below it.
is petri gillipop.png,Petri & Gillipop,is,a featureless dark pink square with an arrow pointing downwards on either side of it.
just 1 fg.png,froggygolem,just,a set of gray old fashioned scales
maybe fg.png,froggygolem,maybe,"two pink side view of hand shapes, one higher up with a down pointing darker pink triangle above it and one lower down with an up pointing triangle above it."
may pheonix.png,Pheonix,may,A yellow cloud with a pink question mark in it
just 2 fg.png,froggygolem,just,four small dark blue U shaped blobs in a tilted diamond shape
need bh.png,Blackholemojis,need,a hand firmly pointing downwards.
maybe chrome.png,cytochrome-sea,maybe,a yellow dog looking confused with a question mark
ok.png,M,okay,"a stylised blue hand holding the thumb and forefinger together, in the 'okay' hand signal."
need chrome.png,cytochrome-sea,need,a blue dog reaches up at a paw
