Image URL,Credit,Caption,Alt text
one to one support.png,M,one to one support,Two simplified people in different shades of blue with a colon (:) between them.
image description end esrah.png,Esrah,image description end,A winding arrow leading towards the abbreviated end of an image description. The arrow is overlaid with art of grassy hills with flowers. The image description end is written in blue
prescription glasses sparrow.png,Rory,prescription glasses,RX (symbolizing Prescription) on a peice of paper with folded edge and scribbled text with a pair of glasses
plain language chrome.png,cytochrome-sea,plain language,"a speech bubble with a grassland in it, and a blue sky."
image description start esrah.png,Esrah,image description start,A winding arrow leading away from the abbreviated start of an image description. The arrow is overlaid with art of grassy hills with flowers. The image description start is written in blue.
prosthetic arm 1.png,Blackholemojis,prosthetic arm,"Someone waving using their prosthetic arm, which starts at the shoulder and has a strap that goes around their torso."
prosthetic arm 2.png,Blackholemojis,prosthetic arm,Someone waving. Their prosthetic arm starts just below the elbow.
nebuliser m.png,M,nebuliser / nebulizer,a nebulizer mask and battery.
Purple Chewelry Gillipop.png,Gillipop,purple chewelry,A purple crystal shaped chewelry necklace. The necklace is on a black string.
running blade.png,Blackholemojis,running blade,A person with a running blade and prosthetic leg that goes over the knee.
noise cancelling headphones.png,Nubs,noise cancelling headphones,Gray headphones with silver accents and a small blue light on the muff to indicate they are powered on. The headphones are angled with one muff turning towards the screen and the other away.
reading glasses sparrow.png,Rory,reading glasses,A book (symbolizing reading) with a pair of glasses
slime.png,Ry,slime,lime green slime.
noise cancelling headphones plum 1.png,Plum,noise cancelling headphones,"A drawing of a featureless yellow person’s head wearing orange noise-cancelling headphones. Red waves representing sounds surround them, and there is a “muted” symbol - A speaker and a red X - in the center of their face to show that they don’t perceive the outside sounds, as well as a green plus sign and an eighth note to show that they are listening to music."
service animal ot 1.png,Ottertime,service animal,a brown paw print. Above the paw print is a green medical cross
use your aac.png,Neon,use your AAC,A tablet in a blue case with a handle. on screen is a 5x7 AAC button grid with several different styles of buttons and three folders. It has red text over it reading 'Use your aac' in all caps
one to one support 1.png,Eldritch-Emojis,one to one support,Two emoji yellow people with a white heartbeat on a red heart between them.
service animal ot 2.png,Ottertime,service animal,a brown paw print. Above the paw print is the disability sun which has the colors of the disability flag.
sit ottertime.png,Ottertime,sit (service dog command),a brown dog wearing a red collar and a red service dog vest sitting. In the corner are blue hands doing the asl sign for 'sit'
one to one support 2.png,Eldritch-Emojis,one to one support,Two emoji yellow people with a black heartbeat on a red heart between them.
